"precisao","ciclos"
0.550844,1205
0.545346,1210
0.537128,1215
0.539118,1220
0.464964,1225
0.463372,1230
0.458328,1235
0.546234,1240
0.538819,1245
0.541063,1250
0.457981,1255
0.541677,1260
0.554396,1265
0.450191,1270
0.456668,1275
0.535718,1280
0.540772,1285
0.455036,1290
0.455554,1295
0.46001,1300
0.541328,1305
0.446902,1310
0.549514,1315
0.452278,1320
0.452715,1325
0.544521,1330
0.451814,1335
0.551895,1340
0.450699,1345
0.546281,1350
0.551936,1355
0.552611,1360
0.544911,1365
0.442745,1370
0.460493,1375
0.448032,1380
0.546463,1385
0.554961,1390
0.447153,1395
0.542112,1400
0.548912,1405
0.446249,1410
0.549473,1415
0.551578,1420
0.55023,1425
0.438558,1430
0.557005,1435
0.44266,1440
0.4437,1445
0.441759,1450
0.550312,1455
0.545561,1460
0.447045,1465
0.552691,1470
0.440286,1475
0.55327,1480
0.552336,1485
0.443212,1490
0.443847,1495
0.44229,1500
0.553662,1505
0.548356,1510
0.554257,1515
0.555815,1520
0.554202,1525
0.427761,1530
0.562448,1535
0.550711,1540
0.43931,1545
0.436761,1550
0.431539,1555
0.435713,1560
0.557091,1565
0.565319,1570
0.557671,1575
0.432803,1580
0.432982,1585
0.431454,1590
0.431511,1595
0.565724,1600
0.558343,1605
0.567544,1610
0.559937,1615
0.422955,1620
0.423082,1625
0.426751,1630
0.422054,1635
0.425952,1640
0.570368,1645
0.565045,1650
0.563967,1655
0.572414,1660
0.577677,1665
0.415422,1670
0.415638,1675
0.419854,1680
0.57306,1685
0.561235,1690
0.424882,1695
0.561212,1700
0.417816,1705
0.56947,1710
0.568083,1715
0.414536,1720
0.58213,1725
0.564536,1730
0.413084,1735
0.571166,1740
0.416562,1745
0.578058,1750
0.569982,1755
0.57788,1760
0.569938,1765
0.578891,1770
0.410241,1775
0.579155,1780
0.570782,1785
0.58116,1790
0.579489,1795
0.39946,1800
0.57369,1805
0.387922,1810
0.588577,1815
0.385976,1820
0.397136,1825
0.389386,1830
0.583934,1835
0.388811,1840
0.399658,1845
0.386505,1850
0.58569,1855
0.587451,1860
0.391026,1865
0.583035,1870
0.582107,1875
0.382444,1880
0.581847,1885
0.590572,1890
0.588215,1895
0.382368,1900
0.582688,1905
0.591979,1910
0.58224,1915
0.373018,1920
0.379499,1925
0.376961,1930
0.584769,1935
0.375107,1940
0.37009,1945
0.37316,1950
0.587158,1955
0.361239,1960
0.595788,1965
0.591212,1970
0.595187,1975
0.367098,1980
0.367994,1985
0.365502,1990
0.36038,1995
0.59957,2000
0.358173,2005
0.600084,2010
0.596992,2015
0.358366,2020
0.59839,2025
0.356641,2030
0.352935,2035
0.35552,2040
0.360466,2045
0.352156,2050
0.594803,2055
0.3499,2060
0.606856,2065
0.590079,2070
0.594917,2075
0.345594,2080
0.342316,2085
0.344631,2090
0.59803,2095
0.337576,2100
0.598669,2105
0.339786,2110
0.33479,2115
