"precisao","ciclos"
0.546316,1380
0.554961,1390
0.542112,1400
0.55594,1410
0.551578,1420
0.550034,1430
0.549795,1440
0.550448,1450
0.545561,1460
0.552691,1470
0.55327,1480
0.566132,1490
0.566905,1500
0.548356,1510
0.555815,1520
0.55519,1530
0.550711,1540
0.556253,1550
0.570779,1560
0.565319,1570
0.571436,1580
0.558209,1590
0.565724,1600
0.567544,1610
0.568297,1620
0.568494,1630
0.569846,1640
0.565045,1650
0.572414,1660
0.563818,1670
0.578671,1680
0.561235,1690
0.561212,1700
0.56947,1710
0.568735,1720
0.564536,1730
0.571166,1740
0.578058,1750
0.57788,1760
0.578891,1770
0.579155,1780
0.58116,1790
0.57903,1800
0.5744,1810
0.574873,1820
0.582131,1830
0.584398,1840
0.584539,1850
0.587451,1860
0.583035,1870
0.582095,1880
0.590572,1890
0.588479,1900
0.591979,1910
0.582688,1920
0.591113,1930
0.598808,1940
0.586405,1950
0.587591,1960
0.591212,1970
0.601972,1980
0.596953,1990
0.59957,2000
0.600084,2010
0.591274,2020
0.59251,2030
0.607523,2040
0.600387,2050
0.607183,2060
0.590079,2070
0.60846,2080
0.597705,2090
0.60472,2100
0.611319,2110
0.607699,2120
0.600473,2130
0.600451,2140
0.597591,2150
0.614267,2160
0.614607,2170
0.611392,2180
0.598464,2190
0.610567,2200
0.610419,2210
0.611775,2220
0.618647,2230
0.613006,2240
0.614037,2250
0.614734,2260
0.619963,2270
0.614891,2280
0.62145,2290
0.62143,2300
0.615577,2310
0.620022,2320
0.614039,2330
0.608099,2340
0.617698,2350
0.611243,2360
0.62085,2370
0.61709,2380
0.616019,2390
0.612962,2400
0.621313,2410
0.61167,2420
0.621641,2430
0.61321,2440
0.61384,2450
0.614228,2460
0.619798,2470
0.626499,2480
0.626586,2490
0.612399,2500
0.612393,2510
0.614856,2520
0.619933,2530
0.624074,2540
0.623401,2550
0.624261,2560
0.622906,2570
0.618883,2580
0.622951,2590
0.62324,2600
0.61355,2610
0.611814,2620
0.61169,2630
0.613836,2640
0.620065,2650
0.612259,2660
0.619204,2670
0.622228,2680
0.610017,2690
0.612241,2700
0.621696,2710
0.612262,2720
0.615184,2730
0.614379,2740
0.618976,2750
0.613975,2760
0.608745,2770
0.618274,2780
0.618112,2790
0.607155,2800
0.616192,2810
0.606098,2820
0.614609,2830
0.60711,2840
0.613034,2850
0.612701,2860
0.600422,2870
0.606047,2880
0.604839,2890
0.609061,2900
0.598492,2910
0.603264,2920
0.602487,2930
0.600104,2940
0.604805,2950
0.599363,2960
0.602657,2970
0.602505,2980
0.601836,2990
0.600654,3000
0.595007,3010
0.593962,3020
0.597731,3030
0.585941,3040
0.595459,3050
0.589305,3060
0.583988,3070
0.58817,3080
0.579938,3090
0.577828,3100
0.583727,3110
0.586191,3120
0.582935,3130
0.581083,3140
0.581136,3150
0.577568,3160
0.567438,3170
0.572956,3180
0.562624,3190
0.571749,3200
0.559585,3210
0.567103,3220
0.554256,3230
0.559061,3240
0.561213,3250
0.558027,3260
0.545475,3270
0.543443,3280
0.541822,3290
0.543461,3300
0.541635,3310
0.544179,3320
0.529442,3330
0.536782,3340
0.523291,3350
0.520117,3360
0.521068,3370
0.513017,3380
0.523496,3390
0.507419,3400
0.519356,3410
0.507627,3420
0.509509,3430
0.496253,3440
0.502842,3450
0.494197,3460
0.493022,3470
0.486489,3480
0.478688,3490
0.48291,3500
0.477917,3510
0.47833,3520
0.473961,3530
0.469917,3540
0.467506,3550
0.464118,3560
0.458126,3570
0.444036,3580
0.450539,3590
0.442713,3600
0.437494,3610
0.437915,3620
0.429154,3630
0.422399,3640
0.417789,3650
0.425189,3660
0.413888,3670
0.414293,3680
0.404934,3690
0.406683,3700
0.398311,3710
0.394268,3720
0.385253,3730
0.386499,3740
0.382162,3750
0.376251,3760
0.37448,3770
0.369599,3780
0.3618,3790
0.365512,3800
0.358825,3810
0.352652,3820
0.347481,3830
0.35119,3840
0.34361,3850
0.336915,3860
0.341029,3870
0.330506,3880
0.334179,3890
0.326948,3900
0.3264,3910
0.322767,3920
0.319924,3930
0.31198,3940
0.309735,3950
0.3058,3960
0.306044,3970
0.296311,3980
0.293189,3990
0.293411,4000
0.291366,4010
0.29083,4020
0.281933,4030
0.281762,4040
0.279234,4050
0.279779,4060
0.271902,4070
0.271473,4080
0.270916,4090
0.266193,4100
0.26353,4110
0.257985,4120
0.257868,4130
0.258138,4140
0.252861,4150
0.252714,4160
0.246255,4170
0.244264,4180
0.245687,4190
0.243779,4200
0.237188,4210
0.239915,4220
0.235196,4230
0.231728,4240
0.234262,4250
0.227616,4260
0.229537,4270
0.22685,4280
0.223361,4290
0.221876,4300
0.221305,4310
0.215906,4320
0.217857,4330
0.213196,4340
0.214499,4350
0.211524,4360
0.210946,4370
0.206382,4380
0.207702,4390
0.204807,4400
0.202951,4410
0.202299,4420
0.201204,4430
0.196871,4440
0.19533,4450
0.195012,4460
0.19417,4470
0.193533,4480
0.19263,4490
0.190641,4500
0.188404,4510
0.185852,4520
0.186882,4530
0.18595,4540
0.183098,4550
0.182193,4560
0.180651,4570
0.179641,4580
0.177194,4590
0.178352,4600
0.17613,4610
0.174535,4620
0.174565,4630
0.17341,4640
0.170415,4650
0.171326,4660
0.170381,4670
0.168416,4680
0.16626,4690
0.167,4700
0.165887,4710
0.165059,4720
0.162469,4730
0.161442,4740
0.161164,4750
0.161003,4760
0.159298,4770
0.159519,4780
0.157497,4790
0.156014,4800
0.156494,4810
0.154261,4820
0.154985,4830
0.152567,4840
0.152242,4850
0.151663,4860
0.150742,4870
0.150729,4880
0.148944,4890
0.148205,4900
0.146649,4910
0.146082,4920
0.145424,4930
0.145291,4940
0.144608,4950
0.14337,4960
0.143331,4970
0.141846,4980
0.141128,4990
0.140454,5000
0.139744,5010
0.138911,5020
0.138296,5030
0.138853,5040
0.137717,5050
0.136849,5060
0.136789,5070
0.13553,5080
0.134375,5090
0.135099,5100
0.133308,5110
0.133244,5120
0.133,5130
0.131842,5140
0.131263,5150
0.130947,5160
0.13032,5170
0.130261,5180
0.128634,5190
0.128422,5200
0.127905,5210
0.127028,5220
0.126975,5230
0.125785,5240
0.125245,5250
0.125339,5260
0.125175,5270
0.123842,5280
0.123166,5290
0.122696,5300
0.123118,5310
0.122188,5320
0.121376,5330
0.121186,5340
0.12035,5350
0.119869,5360
0.119404,5370
0.119814,5380
0.118895,5390
0.117927,5400
0.117871,5410
0.117911,5420
0.117373,5430
0.116558,5440
0.115834,5450
0.116172,5460
0.115245,5470
0.115282,5480
0.1144,5490
0.114094,5500
0.113934,5510
0.113136,5520
0.112484,5530
0.112379,5540
0.111969,5550
0.111672,5560
0.111623,5570
0.110778,5580
0.11052,5590
0.109769,5600
0.10999,5610
0.109624,5620
0.10923,5630
0.108927,5640
0.108478,5650
0.107789,5660
0.107194,5670
0.106881,5680
0.106744,5690
0.106489,5700
0.106309,5710
0.105923,5720
0.105574,5730
0.104717,5740
0.104687,5750
0.103993,5760
0.103759,5770
0.103933,5780
0.103094,5790
0.102973,5800
0.103013,5810
0.10242,5820
0.102318,5830
0.101716,5840
0.101204,5850
0.101116,5860
0.100639,5870
0.100512,5880
0.100041,5890
0.0999962,5900
0.0996886,5910
0.0993112,5920
0.099084,5930
0.098555,5940
0.0985369,5950
0.098429,5960
0.0977136,5970
0.0978648,5980
0.0973175,5990
0.0970423,6000
0.096764,6010
0.0963266,6020
0.0964509,6030
0.0957765,6040
0.0954281,6050
0.0954101,6060
0.0952003,6070
0.094867,6080
0.0946012,6090
0.0945794,6100
0.0943881,6110
0.093682,6120
0.0934383,6130
0.0934009,6140
0.092924,6150
0.0931284,6160
0.0928029,6170
0.0921998,6180
0.0923194,6190
0.0921266,6200
0.0916677,6210
0.0912277,6220
0.0910026,6230
0.0909261,6240
0.0908993,6250
0.090722,6260
0.0904246,6270
0.0901972,6280
0.0899719,6290
0.0897421,6300
0.0891888,6310
0.0893592,6320
0.08907,6330
0.0888403,6340
0.0884239,6350
0.088022,6360
0.087858,6370
0.0878457,6380
0.087628,6390
0.08759,6400
0.0873164,6410
0.0867364,6420
0.0867678,6430
0.0866872,6440
0.0864827,6450
0.0861018,6460
0.0857257,6470
0.0855803,6480
0.0857304,6490
0.0851848,6500
0.0851522,6510
0.0850737,6520
0.0845457,6530
0.0847451,6540
0.0845034,6550
0.0843522,6560
0.0839494,6570
0.0837615,6580
0.0835757,6590
0.0833798,6600
0.0832415,6610
0.0831609,6620
0.0828606,6630
0.082791,6640
0.0823461,6650
0.0823243,6660
0.0819906,6670
0.0819166,6680
0.081775,6690
0.081452,6700
0.0815723,6710
0.0812404,6720
0.0809115,6730
0.0810313,6740
0.0808211,6750
0.0806975,6760
0.0801853,6770
0.0800602,6780
0.0801388,6790
0.0799765,6800
0.0795618,6810
0.0796368,6820
0.0792313,6830
0.0790303,6840
0.0791523,6850
0.078847,6860
0.0785939,6870
0.0784366,6880
0.0782401,6890
0.078124,6900
0.0782358,6910
0.0778096,6920
0.0778781,6930
0.0774961,6940
0.077564,6950
0.077324,6960
0.0772612,6970
0.07697,6980
0.0767308,6990
0.0767079,7000
0.0765192,7010
0.076377,7020
0.0761429,7030
0.0760819,7040
0.0760617,7050
0.0757881,7060
0.0756404,7070
0.075417,7080
0.0754829,7090
0.0753732,7100
0.0749837,7110
0.0748392,7120
0.0749024,7130
0.0745671,7140
0.0745121,7150
0.0742575,7160
0.0742748,7170
0.0742475,7180
0.0741105,7190
0.0738227,7200
0.0737986,7210
0.0736648,7220
0.0733357,7230
0.0733971,7240
0.0732602,7250
0.0730094,7260
0.0727639,7270
0.0728869,7280
0.0726093,7290
0.0724844,7300
0.0723569,7310
0.0721533,7320
0.0722385,7330
0.0719992,7340
0.0717647,7350
0.0718239,7360
0.0715186,7370
0.071574,7380
0.0712399,7390
0.0711495,7400
0.0709972,7410
0.0709077,7420
0.0708558,7430
0.0707664,7440
0.0707165,7450
0.0705945,7460
0.0703735,7470
0.0701877,7480
0.0700363,7490
0.0700492,7500
0.0698977,7510
0.0696848,7520
0.0697675,7530
0.0694884,7540
0.0694385,7550
0.0692565,7560
0.0692067,7570
0.0690307,7580
0.0690792,7590
0.0689981,7600
0.0687875,7610
0.068676,7620
0.0686282,7630
0.0683577,7640
0.0684,7650
0.0681948,7660
0.0681783,7670
0.0679745,7680
0.0677743,7690
0.0678497,7700
0.0675607,7710
0.0675485,7720
0.06753,7730
0.0673619,7740
0.0673168,7750
0.067208,7760
0.0669518,7770
0.0670211,7780
0.0668862,7790
0.0666093,7800
0.0667052,7810
0.0664002,7820
0.0664698,7830
0.0662202,7840
0.0662057,7850
0.0661045,7860
0.0659204,7870
0.0658233,7880
0.065722,7890
0.0657912,7900
0.0655815,7910
0.065592,7920
0.0654654,7930
0.0652254,7940
0.0651277,7950
0.0651692,7960
0.0650151,7970
0.0648106,7980
0.0647402,7990
0.0648047,8000
0.0645516,8010
0.0645346,8020
0.0643631,8030
0.0643491,8040
0.0641776,8050
0.0641632,8060
0.0640439,8070
0.0640286,8080
0.0639589,8090
0.0638416,8100
0.0636222,8110
0.0636577,8120
0.0634408,8130
0.0634743,8140
0.0634083,8150
0.0632187,8160
0.0630774,8170
0.0629873,8180
0.0628987,8190
0.0627887,8200
0.0627252,8210
0.0626375,8220
0.0626745,8230
0.0625152,8240
0.0623778,8250
0.0623622,8260
0.0622046,8270
0.0622389,8280
0.0620355,8290
0.0619507,8300
0.0619367,8310
0.0617833,8320
0.0617702,8330
0.0615932,8340
0.0616465,8350
0.0614477,8360
0.0613431,8370
0.0613999,8380
0.0613407,8390
0.0611891,8400
0.0610174,8410
0.0609592,8420
0.0609908,8430
0.0608628,8440
0.0607151,8450
0.0606344,8460
0.060665,8470
0.060584,8480
0.0604595,8490
0.060379,8500
0.0602358,8510
0.0602881,8520
0.0600788,8530
0.0600424,8540
0.0599211,8550
0.0598446,8560
0.0598102,8570
0.0596908,8580
0.0596778,8590
0.059601,8600
0.0594585,8610
0.0594871,8620
0.0594106,8630
0.0592301,8640
0.0592581,8650
0.0590581,8660
0.0591071,8670
0.0590337,8680
0.0588974,8690
0.0587832,8700
0.0586891,8710
0.0587369,8720
0.058542,8730
0.058591,8740
0.0584167,8750
0.0583848,8760
0.0582732,8770
0.0582031,8780
0.0581714,8790
0.0580993,8800
0.0580448,8810
0.0579142,8820
0.0579409,8830
0.057889,8840
0.057799,8850
0.0576335,8860
0.0576598,8870
0.0575897,8880
0.0574834,8890
0.0573585,8900
0.057403,8910
0.0573342,8920
0.057152,8930
0.0571768,8940
0.0571072,8950
0.056946,8960
0.0568782,8970
0.0568125,8980
0.0567459,8990
0.0567701,9000
0.0566486,9010
0.056527,9020
0.056479,9030
0.0564676,9040
0.056382,9050
0.0563701,9060
0.0563033,9070
0.05613,9080
0.0560827,9090
